ID,Symbol,Start_date,market_cap,Sector,Country,CEO,No.of employee,Revenue (Cr),Net-valuation (Cr),Share_price (RS),Company_background,Type,Product
PROJ0x81b4,,"May,2012",?,,,?,,-999.0,,12.65," Tort law and product liability impose additional costs on manufacturing.On June 26, 2009, Jeff Immelt, the CEO of General Electric, called for the United States to increase its manufacturing base employment to 20% of the workforce, commenting that the U.",Food,Beverage
PROJ0x6231,CGW,,?,Public_sector,,?,2541.0,0.9767800697140164,,, It is the essence of secondary sector of the economy. Prentice Hall.,Mechanical,Wiring tools
PROJ0x9094,,"March,1952",?,,,?,,3.6380669561033776,1091.4200868310134,," They have compared production and investment in a range of Western and non-Western countries and presented case studies of growth and performance in important individual industries and market-economic sectors. The main characteristic of the factory system is the use of machinery, originally powered by water or steam and later by electricity. The clean-up costs of hazardous waste, for example, may outweigh the benefits of a product that creates it.",Toys,Kids toys
PROJ0x88a,,"October,1958",small-cap,?,Saint Lucia,?,,1.5575655901805496,389.3913975451374,44.6," Increased use of economies of scale, the centralization of factories, and standardization of interchangeable parts were adopted in the American system of manufacturing in the nineteenth century. It is ""what gives truth to the things known and the power to know to the knower"".",Food,Beverage
PROJ0x42bc,ZDIZ,"August,2008",small-cap,,,?,,-999.0,29630.891715534755,79.5," Manufacturing, Engineering & Technology. economy, research shows that it performs poorly compared to manufacturing in other high-wage countries.",Food,Beverage
PROJ0x876a,,,large-cap,?,,?,8486.0,7.508648522327374,,159.05," Such goods may be sold to other manufacturers for the production of other more complex products (such as aircraft, household appliances, furniture, sports equipment or automobiles), or distributed via the tertiary industry to end users and consumers (usually through wholesalers, who in turn sell to retailers, who then sell them to individual customers). In the UK, EEF the manufacturers organisation has led calls for the UK economy to be rebalanced to rely less on financial services and has actively promoted the manufacturing agenda.",Mechanical,Kids toys
PROJ0x9502,,,?,Private_sector,,?,56276.0,2.0499424901194616,-25179.27820964836,-3944.980390259021,"Manufacturing is the production of goods through the use of labor, machines, tools, and chemical or biological processing or formulation. has outsourced too much in some areas and can no longer rely on the financial sector and consumer spending to drive demand. Examples in Europe include Volkswagen Group, Siemens, BASF and Michelin.",Mechanical,Kids toys
PROJ0x6416,,"August,2010",mid-cap,?,,?,22814.0,4.189475560724592,1256.8426682173774,174.8,Manufacturing has unique health and safety challenges and has been recognized by the National Institute for Occupational Safety and Health (NIOSH) as a priority industry sector in the National Occupational Research Agenda (NORA) to identify and provide intervention strategies regarding occupational health and safety issues. Tort law and product liability impose additional costs on manufacturing.,Mechanical,Wiring tools
PROJ0x5e79,,"February,1956",small-cap,Private_sector,,?,,0.2031919615468712,8781.197033463863,," Wilson, Jeremy Griffith, David Sloan Wilson and Frans de Waal) as an important question to be addressed by the field of biology. Rawls defined justice as fairness, especially in distributing social goods, defined fairness in terms of procedures, and attempted to prove that just institutions and lives are good, if every rational individual's goods are considered fairly. These discussion were undertaken by Kant particularly in the context of his Critique of Practical Reason.",Food,Fastfood
PROJ0x1d37,,"October,1957",?,?,,?,,1.273503097417416,,75.75,"Evil is typically associated with conscious and deliberate wrongdoing, discrimination designed to harm others, humiliation of people designed to diminish their psychological needs and dignity, destructiveness, and acts of unnecessary and/or indiscriminate violence.S. This led to significant increases in efficiency, lowering the cost of the end process.",Food,Beverage
PROJ0x26d1,GMX,,?,?,,?,,2.091503773682604,313.7255660523905,55.8,"General Motors and UzAvtosanoat have a joint venture called GM Uzbekistan, UzAvtosanoat owns 75% and General Motors owns 25%.These were the 15 largest manufacturers by production volume in 2017, according to OICA.",Production,Bike
PROJ0x4b16,,,?,?,,?,51033.0,0.7949118563788609,,," It is ""what gives truth to the things known and the power to know to the knower"".  These are significant dynamics in the ongoing process, occurring over the last few decades, of manufacture-based industries relocating operations to ""developing-world"" economies where the costs of production are significantly lower than in ""developed-world"" economies.",Food,Beverage
PROJ0x7968,,"December,1983",small-cap,Public_sector,,?,,0.9568989989214404,46513.22597308674,25.8,"In addition to general overviews, researchers have examined the features and factors affecting particular key aspects of manufacturing development. Manufacturing provides important material support for national infrastructure and for national defense. Aristotle argues that Plato's Form of the Good does not apply to the physical world, for Plato does not assign ""goodness"" to anything in the existing world.",Food,Organicfood
PROJ0x54,,,?,Private_sector,,?,,0.9815391995731608,,2007.1344211630512,"List of manufacturing processesManufacturing Process ManagementManagementList of management topicsTotal quality managementQuality controlSix SigmaList of largest manufacturing companies by revenueIndustrial robotManufacturing engineeringProcess manufacturingManufacturing in the United StatesIndustrial engineeringAdvanced manufacturingMetal fabricationMicrofabricationOptics fabricationSemiconductor device fabricationBiomanufacturingMesoscale ManufacturingCyber manufacturingTaylorism/Scientific managementFordismKalpakjian, Serope; Steven Schmid (August 2005). Hazardous materials may expose workers to health risks.",Mechanical,Kids toys
PROJ0x7f69,,,small-cap,?,,Joshua Coatney,64909.0,1.4052210969074508,16795.079156038308,76.55,Morality is regarded by some biologists (notably Edward O.Surveys and analyses of trends and issues in manufacturing and investment around the world focus on such things as:The nature and sources of the considerable variations that occur cross-nationally in levels of manufacturing and wider industrial-economic growth;Competitiveness; andAttractiveness to foreign direct investors.,Food,Organicfood
PROJ0x25e9,CZI,"November,2002",?,?,,Steven Pate,,3.4163908942317183,85.40977235579294,-1777.3506481945765," It is ""what gives truth to the things known and the power to know to the knower"". Training was by apprenticeship.",Food,Fastfood
PROJ0x1215,,,?,,,Pauline Ambrose,,2.1126782513728246,-28567.251766137357,,"In case of safety issues, danger, product defect or faulty procedure during the manufacturing of the motor vehicle, the maker can request to return either a batch or the entire production run.Dongfeng Motor and Nissan have a 50-50% joint venture called Dongfeng Motor Company.Paccar has a 19% stake in Tatra.",Production,Bike
PROJ0x6b0f,,"January,1963",small-cap,?,,John Blocker,42.0,0.8216063145984828,-7901.215711713561,64.2," It can be broadly categorized as broadcasting, in which information is transmitted unidirectionally downstream, or telecommunications, with bidirectional upstream and downstream channels. The responsibilities of those working in the field include network administration, software development and installation, and the planning and management of an organization's technology life cycle, by which hardware and software are maintained, upgraded and replaced.",Production,Gaming hardware
PROJ0x761b,RRJ,"May,1984",small-cap,Private_sector,,Michael Finch,,4.682282489778377,468.22824897783767,,73% stake in Scania (68. Isuzu Truck market commercial vehicles up to 18 tonnes GVW and Iveco market their heavy truck range with their Daily van to complement this.S.,Production,Bike
PROJ0x2a81,,"March,1957",?,,Djibouti,?,14062.0,?,1121.7079946303604,,"MAN SE and UzAvtosanoat have a joint venture called MAN Auto-Uzbekistan, UzAvtosanoat owns 51% and MAN SE owns 49%.Changan Automobile has a joint venture with Suzuki (Changan Suzuki ), both hold a 50-50% stake.Tata Motors and Marcopolo have a joint venture called Tata Marcopolo, where Tata owns 51% and Marcopolo owns 49%.",Production,Bike
PROJ0x3972,,"June,2003",?,Public_sector,,Matthew Silva,507.0,4.06276259960588,,,"These are the top 50 countries by total value of manufacturing output in US dollars for its noted year according to World Bank.On the other hand, most manufacturing may involve significant social and environmental costs. The term may refer to a range of human activity, from handicraft to high-tech, but it is most commonly applied to industrial design, in which raw materials from the primary sector are transformed into finished goods on a large scale.",Mechanical,Kids toys
PROJ0x5b79,,"August,2005",?,Private_sector,,?,,2.9725942481686736,297.2594248168673,," 1905. Such goods may be sold to other manufacturers for the production of other more complex products (such as aircraft, household appliances, furniture, sports equipment or automobiles), or distributed via the tertiary industry to end users and consumers (usually through wholesalers, who in turn sell to retailers, who then sell them to individual customers).Manufacturing began in the 19th century.",Mechanical,Wiring tools
PROJ0x71b5,,,small-cap,?,,?,,-999.0,14561.679427632644,," Practices like these are especial applicable to rural regions in developed nations. The law encourages patient diversity in clinical trials submitted to the FDA for review, but does not require it. Classes III and IV, moderate and high risk respectively, are highly and specially controlled medical devices.",Production,Medical devices
PROJ0x2800,,,?,Public_sector,,?,,1.4769878383058614,-32413.040173304737,9146.237538775811," Some industries, such as semiconductor and steel manufacturers, use the term fabrication instead.Modern manufacturing includes all intermediate processes required in the production and integration of a product's components.On the other hand, most manufacturing may involve significant social and environmental costs.",Food,Fastfood
PROJ0x15ba,ABL,,small-cap,Public_sector,,Shawn Cruz,,0.6335029026746885,95.02543540120323,40.55,"List of manufacturing processesManufacturing Process ManagementManagementList of management topicsTotal quality managementQuality controlSix SigmaList of largest manufacturing companies by revenueIndustrial robotManufacturing engineeringProcess manufacturingManufacturing in the United StatesIndustrial engineeringAdvanced manufacturingMetal fabricationMicrofabricationOptics fabricationSemiconductor device fabricationBiomanufacturingMesoscale ManufacturingCyber manufacturingTaylorism/Scientific managementFordismKalpakjian, Serope; Steven Schmid (August 2005). Entrepreneurs organized a number of manufacturing households into a single enterprise through the putting-out system.S.",Toys,Kids toys
PROJ0x9bc1,,"April,1960",?,?,,?,,1.8946007294153364,,, Manufacturing provides important material support for national infrastructure and for national defense. Manufacturing provides important material support for national infrastructure and for national defense.,Food,Organicfood
PROJ0x77a3,,"January,1994",small-cap,Public_sector,Malawi,Jennifer Feaster,,0.9857398277342646,,,"S. IT specialists assume responsibility for selecting hardware and software products appropriate for an organization, integrating those products with organizational needs and infrastructure, and installing, customizing, and maintaining those applications for the organization’s computer users. Anything stored is data, but it only becomes information when it is organized and presented meaningfully.",Production,Gaming hardware
PROJ0x672f,,,?,?,,?,,0.7741524322286659,,8674.238819522261,"Many medieval Christian theologians both broadened and narrowed the basic concept of Good and evil until it came to have several, sometimes complex definitions such as: a personal preference or subjective judgment regarding any issue which might be earn praise or punishment from the religious authoritiesreligious obligation arising from Divine law leading to sainthood or damnation.Modern manufacturing includes all intermediate processes required in the production and integration of a product's components.Agile manufacturingFabricationFlexible manufacturingJust-in-time manufacturingLean manufacturingManufacturing engineeringMass customizationMass productionNumerical controlPrefabricationRapid manufacturingReconfigurable manufacturing systemHigh performance positioning systemEmerging technologies have provided some new growth in advanced manufacturing employment opportunities in the Manufacturing Belt in the United States.",Food,Beverage
PROJ0x4ab,OMS,"April,2012",?,?,,?,36644.0,3.582759439680504,,-7866.260551591572," Increased use of economies of scale, the centralization of factories, and standardization of interchangeable parts were adopted in the American system of manufacturing in the nineteenth century. In the UK, EEF the manufacturers organisation has led calls for the UK economy to be rebalanced to rely less on financial services and has actively promoted the manufacturing agenda.",Mechanical,Wiring tools
PROJ0x1537,,"November,2002",small-cap,Private_sector,,Thomas Smith,,1.1478069879867832,,-1432.957382141851,"  It is also worth noting that from a business perspective, Information Technology departments are a “cost center” the majority of the time. Whisler commented that ""the new technology does not yet have a single established name.",Production,Gaming hardware
PROJ0x8a96,,"December,1989",small-cap,?,Saudi Arabia,Jennie Mierzwiak,,?,,," The specific meaning and etymology of the term and its associated translations among ancient and contemporary languages show substantial variation in its inflection and meaning depending on circumstances of place, history, religious or philosophical context.S. In cultures with Manichaean and Abrahamic religious influence, evil is usually perceived as the antagonistic opposite of good.",Food,Fastfood
PROJ0x9063,,"May,1955",small-cap,,Netherlands,Warren Johnson,46311.0,-999.0,,-1866.9449917769625," ISO 13485:2016 is applicable to all providers and manufacturers of medical devices, components, contract services and distributors of medical devices. Each country or region defines these categories in different ways. The medical device design approach employed should be consistent with the NIST Cybersecurity Framework for managing cybersecurity-related risks.",Production,Medical devices
PROJ0x13bf,XOSF,,?,Private_sector,,Angelo Bass,9478.0,2.4086644327738984,240.86644327738983,,"6% voting rights), a 53. Automobiles and other motor vehicles have to comply with a certain number of regulations, whether local or international, in order to be accepted on the market.",Production,None
PROJ0x2c9f,TIZY,,?,,,?,,-999.0,65.86948903029914,72.45, These discussion were undertaken by Kant particularly in the context of his Critique of Practical Reason.The manufacturing sector is closely connected with the engineering and industrial design.,Food,Beverage
PROJ0x6683,GMK,,large-cap,?,,?,,7.402734791275843,,-1504.2821874976407,"Manufacturing in the Soviet Union was based on collectivism. The clean-up costs of hazardous waste, for example, may outweigh the benefits of a product that creates it.",Mechanical,Wiring tools
PROJ0x3e41,AUV,"September,1983",?,Public_sector,,?,9153.0,2.0654086994713805,619.6226098414143,4607.181842822892," Morality in this absolute sense solidifies in the dialogues of Plato, together with the emergence of monotheistic thought (notably in Euthyphro, which ponders the concept of piety (τὸ ὅσιον) as a moral absolute). Media related to Good at Wikimedia Commons Quotations related to Good at Wikiquote.In contrast to Plato, Aristotle discusses the Forms of Good in critical terms several times in both of his major surviving ethical works, the Eudemian and Nicomachean Ethics.",Food,Fastfood
PROJ0x5764,,,small-cap,Public_sector,Sweden,Scott Artiaga,20368.0,?,,44.85," Examples in Europe include Volkswagen Group, Siemens, BASF and Michelin. Examples in Europe include Volkswagen Group, Siemens, BASF and Michelin.",Toys,Kids toys
PROJ0x28ee,,"January,1962",?,Private_sector,,Virginia Love,7141.0,?,,94.5,"In religion, ethics, and philosophy, ""good and evil"" is a very common dichotomy.Although the history of the origin of the use of the concept and meaning of ""good"" are diverse, the notable discussions of Plato and Aristotle on this subject have been of significant historical effect.",Food,Beverage
PROJ0x3fcc,,,?,?,,Garnet Dennis,2985.0,2.170160438562344,434.0320877124687,,"S. In much of the pre-industrial world, the guild system protected the privileges and trade secrets of urban artisans.",Toys,Kids toys
PROJ0x9b8,,,mid-cap,Private_sector,,?,,3.6421452709645337,910.5363177411334,-4672.58076512779,". To address that issue, the field of data mining – ""the process of discovering interesting patterns and knowledge from large amounts of data"" – emerged in the late 1980s.",Production,Gaming hardware
PROJ0x4b92,,,?,Private_sector,,?,,?,,," Other mechanisms include government-financed systems (such as the National Health Service in the United Kingdom). Aditi Das of the National Center for Health Research, published in JAMA Internal Medicine, examined the scientific evidence that is publicly available about medical implants that were cleared by the FDA 510(k) process from 2008 to 2012.",Production,Medical devices
PROJ0x287b,ZBAQ,"June,1955",small-cap,?,,Mary Lee,,-999.0,43.71512009005664,," Wilson, Jeremy Griffith, David Sloan Wilson and Frans de Waal) as an important question to be addressed by the field of biology. 22–36, 951–88.",Food,Beverage
PROJ0x2521,RXQM,"December,1992",small-cap,Public_sector,,?,29053.0,2.6687043736053906,533.7408747210781,26.6,"""Manufactures"" ..The mechanized assembly line was introduced to assemble parts in a repeatable fashion, with individual workers performing specific steps during the process.",Toys,Kids toys
PROJ0x6c25,,,?,?,,?,20745.0,8.101214008232137,1620.2428016464276,51.75," Because Plato's Form of the Good does not explain events in the physical world, humans have no reason to believe that the Form of the Good exists and the Form of the Good is thereby irrelevant to human ethics. These discussion were undertaken by Kant particularly in the context of his Critique of Practical Reason.",Food,Fastfood
PROJ0x7612,,,?,?,,?,,0.5803458555724432,116.06917111448864,71.7,"In contrast to Plato, Aristotle discusses the Forms of Good in critical terms several times in both of his major surviving ethical works, the Eudemian and Nicomachean Ethics. Rawls defined justice as fairness, especially in distributing social goods, defined fairness in terms of procedures, and attempted to prove that just institutions and lives are good, if every rational individual's goods are considered fairly. Examples of major manufacturers in North America include General Motors Corporation, General Electric, Procter & Gamble, AbbVie, Unilever, General Dynamics, Boeing, Pfizer, Precision Castparts, and Fiat Chrysler Automobiles.",Food,Beverage
PROJ0x9bfb,,,small-cap,Private_sector,,?,1483.0,2.939979663306157,-31143.87041381173,-1794.0774734371078," The term may refer to a range of human activity, from handicraft to high-tech, but it is most commonly applied to industrial design, in which raw materials from the primary sector are transformed into finished goods on a large scale. The specific meaning and etymology of the term and its associated translations among ancient and contemporary languages show substantial variation in its inflection and meaning depending on circumstances of place, history, religious or philosophical context.",Food,Fastfood
PROJ0x7f3a,,"September,2001",?,Public_sector,,?,11050.0,2.9775520169671625,-14585.178299156894,-8979.107999822438,"Manufacturing engineering, or the manufacturing process, are the steps through which raw materials are transformed into a final product. 22–36, 951–88.Modern manufacturing includes all intermediate processes required in the production and integration of a product's components.",Mechanical,Wiring tools
PROJ0x6077,,,?,?,,Fannie Jenkins,81107.0,0.275586866191689,-142.9797505499355,53.4,"On the other hand, most manufacturing may involve significant social and environmental costs. manufacturing performs well compared to the rest of the U.",Mechanical,Kids toys
PROJ0x29d,,,mid-cap,?,,?,3799.0,-999.0,,-3811.9455408404415," Tort law and product liability impose additional costs on manufacturing.  These are significant dynamics in the ongoing process, occurring over the last few decades, of manufacture-based industries relocating operations to ""developing-world"" economies where the costs of production are significantly lower than in ""developed-world"" economies.",Mechanical,Wiring tools
PROJ0x71e3,,,?,,Nauru,Marie Rodvold,10483.0,3.8266427520171633,1147.992825605149,-6620.831374504162," Examples in Europe include Volkswagen Group, Siemens, BASF and Michelin. economy, research shows that it performs poorly compared to manufacturing in other high-wage countries.In the pre-industrial world, most manufacturing occurred in rural areas, where household-based manufacturing served as a supplemental subsistence strategy to agriculture (and continues to do so in places).",Toys,Kids toys
PROJ0x1951,,,small-cap,?,,?,,?,,,"In addition to general overviews, researchers have examined the features and factors affecting particular key aspects of manufacturing development.The negative costs of manufacturing can also be addressed legally.",Food,Organicfood
PROJ0x2412,,,small-cap,Private_sector,,?,81477.0,-999.0,,50.8," In cultures with Manichaean and Abrahamic religious influence, evil is usually perceived as the antagonistic opposite of good. 22–36, 951–88.",Food,Beverage
PROJ0x925,,,?,Public_sector,,?,,1.081896252853138,28369.053283837333,," The manufacturing process begins with the product design, and materials specification from which the product is made.Modern manufacturing includes all intermediate processes required in the production and integration of a product's components.",Food,Organicfood
PROJ0x5f25,TKO,,mid-cap,?,Georgia,Wendy Parkhurst,4730.0,5.171449270277913,1292.862317569478,,"S. The main characteristic of the factory system is the use of machinery, originally powered by water or steam and later by electricity. A total of 3.",Mechanical,Kids toys
PROJ0x20f8,OTL,,small-cap,Public_sector,,Jeffery Correa,,0.7090862930587443,,-1280.8276961259132,"This development from the relative or habitual to the absolute is also evident in the terms ethics and morality both being derived from terms for ""regional custom"", Greek ἦθος and Latin mores, respectively (see also siðr). These materials are then modified through manufacturing processes to become the required part.""Manufactures"" .",Food,Organicfood
PROJ0x19ea,,,small-cap,?,Ireland,?,,1.7215574688746105,172.15574688746102,47.85," In vitro diagnostics have three risk classifications. The system was initially proposed in his 1942 report, Social Insurance and Allied Services—known as the Beveridge Report.",Production,Medical devices
PROJ0x1d00,,"January,1995",?,Public_sector,,?,,0.3554126217877752,7164.456561314322,-5058.231740034167," These discussion were undertaken by Kant particularly in the context of his Critique of Practical Reason.In religion, ethics, and philosophy, ""good and evil"" is a very common dichotomy.",Food,Fastfood
PROJ0xa62,,,small-cap,,,?,10469.0,3.8856252528160886,582.8437879224133,39.45,"The mechanized assembly line was introduced to assemble parts in a repeatable fashion, with individual workers performing specific steps during the process.Surveys and analyses of trends and issues in manufacturing and investment around the world focus on such things as:The nature and sources of the considerable variations that occur cross-nationally in levels of manufacturing and wider industrial-economic growth;Competitiveness; andAttractiveness to foreign direct investors. They have compared production and investment in a range of Western and non-Western countries and presented case studies of growth and performance in important individual industries and market-economic sectors.",Mechanical,Wiring tools
PROJ0x57ae,,,small-cap,?,,Neil Forman,,0.7381667048701155,-13510.287964706404,," Information Technology – A Luddite Analysis. (1994), Information Technology and the Corporation of the 1990s, Oxford University PressGitta, Cosmas and South, David (2011).Price, Wilson T.",Production,Gaming hardware
PROJ0x4ff6,KOY,,?,Private_sector,,Mary Kranz,22017.0,?,,189.35," This form is the basis for understanding all other forms, it is what allows us to understand everything else.  This is the recognition of good and evil not being unrelated, but two parts of a greater whole; unity, oneness, a Monism.",Food,Fastfood
PROJ0x8f8,,"October,1984",?,Private_sector,,?,,?,628.63098157179,-2820.898814584539," Examples of major manufacturers in North America include General Motors Corporation, General Electric, Procter & Gamble, AbbVie, Unilever, General Dynamics, Boeing, Pfizer, Precision Castparts, and Fiat Chrysler Automobiles. 22–36, 951–88.",Food,Beverage
PROJ0x38f9,,"January,1978",small-cap,?,,?,,2.77980377086098,277.980377086098,," In much of the pre-industrial world, the guild system protected the privileges and trade secrets of urban artisans.Manufacturing began in the 19th century. They have compared production and investment in a range of Western and non-Western countries and presented case studies of growth and performance in important individual industries and market-economic sectors.",Mechanical,Kids toys
PROJ0x37d,WEI,,?,,,John Reich,,1.8404957594701217,,173.2," From 1970 (140 models) over 1998 (260 models) to 2012 (684 models), the number of automobile models in the U.General Motors and SAIC Motor, both have two joint ventures in SAIC-GM and SAIC-GM-Wuling.",Production,Bike
PROJ0x2ac2,,"January,1986",small-cap,Private_sector,,?,,3.4271337874610217,-16903.55480555711,7383.058369972194," Data warehouses began to be developed in the 1980s to integrate these disparate stores.  A cost center is a department or staff which incurs expenses, or “costs”, within a company rather than generating profits or revenue streams.In recent years, the extensible markup language (XML) has become a popular format for data representation.",Production,Gaming hardware
PROJ0x9717,,,?,?,,?,,3.7044965926029336,555.6744888904401,2104.9816219257864," 22–36, 951–88. It was usually carried out by single skilled artisans with assistants.Agile manufacturingFabricationFlexible manufacturingJust-in-time manufacturingLean manufacturingManufacturing engineeringMass customizationMass productionNumerical controlPrefabricationRapid manufacturingReconfigurable manufacturing systemHigh performance positioning systemEmerging technologies have provided some new growth in advanced manufacturing employment opportunities in the Manufacturing Belt in the United States.",Mechanical,Wiring tools
PROJ0x9af7,,"April,2007",?,?,Zambia,Ethel Blight,,1.3147403419565102,,-6979.407068956285,"9 percent of GDP by 2025. The book shows that the government has known for some time, has covered up the illegal practices, especially the IRS. A review of current practice and guidelines for the donation of medical equipment for surgical and anaesthesia care in LMICs has demonstrated a high level of complexity within the donation process and numerous shortcomings.",Production,Medical devices
PROJ0x38e8,,"May,1992",small-cap,Public_sector,,?,10810.0,?,9789.27403320462,8304.22517784125," In 1929, before the Great Depression, the world had 32,028,500 automobiles in use, and the U.94% stake in Suzuki, while Suzuki holds 0.",Production,Bike
PROJ0x2bc5,,,small-cap,?,,?,,1.3837944652278291,138.37944652278293,35.45," Companies have also sought to integrate IT with business outcomes and decision-making through a BizOps or business operations department. It has been estimated that the worldwide capacity to store information on electronic devices grew from less than 3 exabytes in 1986 to 295 exabytes in 2007, doubling roughly every 3 years.",Production,Gaming hardware
PROJ0xfd3,,"March,2002",small-cap,Public_sector,,Brett Furtado,,5.74242614427823,46434.15867224189,214.5,Toyota holds a 50. Mahindra & Mahindra owns 51% and Navistar International owns 49%.,Production,Bike
PROJ0x3dbb,JIM,,?,?,,?,27181.0,1.7679461308243345,176.7946130824334,73.05, It was usually carried out by single skilled artisans with assistants.S. Entrepreneurs organized a number of manufacturing households into a single enterprise through the putting-out system.,Toys,Kids toys
PROJ0x18ad,,"June,1994",small-cap,?,Zaire,?,,0.9842825594479316,196.85651188958641,-3646.211849287392, They have compared production and investment in a range of Western and non-Western countries and presented case studies of growth and performance in important individual industries and market-economic sectors. Rawls John Rawls's book A Theory of Justice prioritized social arrangements and goods based on their contribution to justice.,Food,Fastfood
PROJ0x7f6,,,?,?,,Herbert Martin,,2.0759868198195086,415.1973639639017,32.15,S.2 million – one in six U.,Food,Fastfood
PROJ0x89df,,,?,Private_sector,,?,,2.3929305775284577,,," 1905.Manufacturing in the Soviet Union was based on collectivism.In the pre-industrial world, most manufacturing occurred in rural areas, where household-based manufacturing served as a supplemental subsistence strategy to agriculture (and continues to do so in places).",Toys,Kids toys
PROJ0x6f4c,OLV,,?,Private_sector,,?,32473.0,-999.0,-11004.886201202386,,"7% stake in Subaru Corporation, parent company of Subaru.General Motors holds a 20% stake in Industries Mécaniques Maghrébines.1% share in Daimler AG.",Production,Bike
PROJ0x596d,,,?,Public_sector,St. Helena,?,,?,,2212.8708143172985," Examples in Asia include Toyota, Yamaha, Panasonic, LG, Samsung, Godrej & Boyce and Tata Motors. In cultures with Manichaean and Abrahamic religious influence, evil is usually perceived as the antagonistic opposite of good.The manufacturing sector is closely connected with the engineering and industrial design.",Food,Beverage
PROJ0x1375,VUD,"September,2014",small-cap,,,?,,-999.0,286.877033003858,24.2," In a few cases, the devices had been deemed so low-risk that they did not they did not undergo any FDA regulatory review.g. It includes the generation and commercialization of goods and services lending themselves to maintaining and re-establishing health.",Production,Medical devices
PROJ0x9701,RSY,"June,1967",?,?,,?,,1.7494971212113568,,98.45," New International Encyclopedia.  Silent contemplation was the route to appreciation of the Idea of the Good.Plato and Aristotle were not the first contributors in ancient Greece to the study of the ""good"" and discussion preceding them can be found among the pre-Socratic philosophers.",Food,Organicfood
PROJ0x49c9,ZCI,,small-cap,,,Virginia Johnson,,0.4368739105740905,,86.45,These are the top 50 countries by total value of manufacturing output in US dollars for its noted year according to World Bank.S. New International Encyclopedia.,Food,Organicfood
PROJ0x8120,,,small-cap,Private_sector,,?,26842.0,1.4778649226420368,221.6797383963055,64.4,"Medical laboratory equipment automates or helps analyze blood, urine, genes, and dissolved gases in the blood. Greater collaboration and planning between donors and recipients is required together with evaluation of donation programs and concerted advocacy to educate donors and recipients on existing equipment donation guidelines and policiesMedical & Biological Engineering & Computing journalExpert Review of Medical Devices journalJournal of Clinical EngineeringUniversity of Minnesota - Medical Devices Center (MDC)University of Strathclyde - Strathclyde Institute of Medical Devices (SIMD)Flinders University - Medical Device Research Institute (MDRI)Michigan State University - School of Packaging (SoP)IIT Bombay - Biomedical Engineering and Technology (incubation) Centre (BETiC)US Food and Drug Administration – Center for Devices and Radiological HealthPremarket Notification (510k)Premarket Approval (PMA)FDA – Is the Product a Medical Device?MHRA - Medical devices regulation and safetyEC - Medical devicesHealth Canada - List of Recognized Standards for Medical Devices (International)ISO - Standards catalogue: 11. One would be to use rolling codes.",Production,Medical devices
PROJ0xc9d,VZX,,?,?,,?,20942.0,?,634.4258698860618,,"The ISO standards for medical devices are covered by ICS 11. The CA in one Member State has no jurisdiction in any other member state, but exchanges information and tries to reach common positions.",Production,Medical devices
PROJ0x7adf,,,?,?,,?,41218.0,?,21268.646265480893,59.85," Increased use of economies of scale, the centralization of factories, and standardization of interchangeable parts were adopted in the American system of manufacturing in the nineteenth century. Increased use of economies of scale, the centralization of factories, and standardization of interchangeable parts were adopted in the American system of manufacturing in the nineteenth century.",Food,Beverage
PROJ0x1c1a,,"August,1963",small-cap,?,,?,49193.0,0.583376422992228,14.584410574805705,68.1," IT specialists assume responsibility for selecting hardware and software products appropriate for an organization, integrating those products with organizational needs and infrastructure, and installing, customizing, and maintaining those applications for the organization’s computer users. IMS stores data hierarchically, but in the 1970s Ted Codd proposed an alternative relational storage model based on set theory and predicate logic and the familiar concepts of tables, rows ,and columns. Electronic data storage, which is used in modern computers, dates from World War II, when a form of delay line memory was developed to remove the clutter from radar signals, the first practical application of which was the mercury delay line.",Production,Gaming hardware
PROJ0x255c,,,?,?,,Christopher Aaron,,3.43487185002022,32657.799560825584,1548.0266103106715, FDA (2013)A History of Medical Device Regulation & Oversight in the United States. William Maisel offered some thoughts on the motivation to engage in this activity.,Production,Medical devices
PROJ0x8eee,,"June,2001",small-cap,Private_sector,,?,,1.6199561503093391,,67.95," The clean-up costs of hazardous waste, for example, may outweigh the benefits of a product that creates it. economy, research shows that it performs poorly compared to manufacturing in other high-wage countries.""Manufactures"" .",Food,Beverage
PROJ0x8121,QRW,"August,1990",small-cap,Private_sector,,?,18588.0,?,542.6561483266156,80.1," These costs are now well known and there is effort to address them by improving efficiency, reducing waste, using industrial symbiosis, and eliminating harmful chemicals. When trying to answer such difficult questions pertaining to the definition of justice, Plato identifies that we should not ""introduce every form of difference and sameness in nature"" instead we must focus on ""the one form of sameness and difference that was relevant to the particular ways of life themselves” which is the form of the Good.List of manufacturing processesManufacturing Process ManagementManagementList of management topicsTotal quality managementQuality controlSix SigmaList of largest manufacturing companies by revenueIndustrial robotManufacturing engineeringProcess manufacturingManufacturing in the United StatesIndustrial engineeringAdvanced manufacturingMetal fabricationMicrofabricationOptics fabricationSemiconductor device fabricationBiomanufacturingMesoscale ManufacturingCyber manufacturingTaylorism/Scientific managementFordismKalpakjian, Serope; Steven Schmid (August 2005).",Food,Organicfood
PROJ0x67c3,OKNR,"July,2003",small-cap,?,,?,,1.382842532742428,15584.75362426699,114.95,"S.Manufacturing engineering, or the manufacturing process, are the steps through which raw materials are transformed into a final product. The manufacturing process begins with the product design, and materials specification from which the product is made.",Food,Fastfood
