ID,Symbol,Start_date,market_cap,Sector,Country,CEO,No.of employee,Revenue (Cr),Net-valuation (Cr),Share_price (RS),Company_background,Type,Product
PROJ0x1758,IHR,"January,2014",?,?,,Debra Stcyr,,8.46472787146959,,1837.6521268375373,"This is the list of the 15 largest publicly-traded car manufacturers by market capitalisation as of 15 May 2021, according to CompaniesMarketCap.3 million units, while Japan was in third place with 9.",Light Vehicles,Bike
PROJ0x791c,,"April,1961",?,Private_sector,,Christina Avis,,?,-20829.32268701696,72.75, Companies have also sought to integrate IT with business outcomes and decision-making through a BizOps or business operations department.e.,Light Vehicles,AI
PROJ0x596c,,,large-cap,Public_sector,,?,,12.082244605626519,2416.448921125304,564.35,"This is the list of the 10 largest publicly-traded car manufacturers by Revenue as of 15 May 2021, according to https://companiesmarketcap.Marcopolo owns 19% of New Flyer Industries.Emerging automobile markets already buy more cars than established markets.",Light Vehicles,Truck
PROJ0x174e,NJK,"February,1983",?,?,,?,,13.439188282882705,4031.756484864811,-776.3995866126254,"General Motors holds a 20% stake in Industries Mécaniques Maghrébines. The Detroit branch of Boston Consulting Group predicted that, by 2014, one-third of world demand would be in the four BRIC markets (Brazil, Russia, India and China).S.",Heavy Vehicles,Truck
PROJ0x6371,,,?,,,?,,18.031076953045677,16138.441682233526,-2325.5274863360337,"Mitsubishi Group holds 20% of Mitsubishi Motors. The Ares V was designed to carry 188 t (414,000 lb) and was cancelled in 2010.Changan Automobile has a joint venture with Groupe PSA (Changan PSA ), both hold a 50-50% stake.",Heavy Vehicles,JCP
PROJ0x3de3,,"May,2011",?,,,?,811.0,-999.0,,608.15,94% exercisable voting rights in PSA Groupe. This procedure is called product recall.,Light Vehicles,Truck
PROJ0x7111,BMX,,mid-cap,Public_sector,,?,,?,754.5603392131975,-5482.838396522116,61% and EBRD owns 16.Volkswagen Group holds a 37.,Heavy Vehicles,JCP
PROJ0x84ea,,,small-cap,Private_sector,,?,,3.471718612643476,347.1718612643476,801.5,"General Motors, AvtoVAZ, and EBRD have a joint venture called GM-AvtoVAZ, Both GM and AvtoVAZ owns 41.0% stake in KAMAZ.",Light Vehicles,Car
PROJ0x5bd2,GFN,,small-cap,Public_sector,,?,,-999.0,9340.53201737506,89.8," It relied entirely on the disposable launcher Energia to reach orbit. Meanwhile, in the developed countries, the automotive industry has slowed.",Heavy Vehicles,JCP
PROJ0xb3b,,"June,1971",?,?,Iran,Consuelo Nestor,,?,29515.435728055272,,"7% stake in MAN SE (55.1% in the Renault-Nissan Alliance, while Renault-Nissan Alliance holds a 3.880 t (354,680 lb) to Low earth orbit.",Heavy Vehicles,JCP
PROJ0x5110,,"December,1961",?,,,?,71372.0,?,309.64019395109716,670.95,"Dongfeng Motor has a 50-50% joint venture with Renault named Dongfeng Renault in Wuhan, which was founded in the end of 2013FAW Group and General Motors has a 50-50 joint venture called FAW-GM.FAW Group owns 49% of Haima Automobile.Chery and Israel Corporation has a joint venture called Qoros, both companies hold a 50-50% stake.",Light Vehicles,Truck
PROJ0x5557,,"April,2010",?,Public_sector,,Megan Watts,36496.0,1.2766139006709494,255.32278013418988,69.75," System software is also designed for providing a platform for running application software, and it includes the following:Operating systems  which are essential collections of software that manage resources and provide common services for other software that runs ""on top"" of them. IT specialists assume responsibility for selecting hardware and software products appropriate for an organization, integrating those products with organizational needs and infrastructure, and installing, customizing, and maintaining those applications for the organization’s computer users. Until 2002 most information was stored on analog devices, but that year digital storage capacity exceeded analog for the first time.",Light Vehicles,AI
PROJ0x580e,,"August,1966",large-cap,?,,?,38756.0,-999.0,4128.818789970461,1907.1684902753448,"Chery has a joint venture with Jaguar Land Rover called Chery Jaguar Land Rover, both companies hold a 50-50% stake.Isuzu and Anadolu Group have a 50-50% joint venture called Anadolu Isuzu .",Heavy Vehicles,Truck
PROJ0x17f0,,"April,1989",?,Public_sector,Palau,Helen Ferretti,1043.0,1.5309323337980902,,1118.6938059559745," As of 2007, almost 94% of the data stored worldwide was held digitally: 52% on hard disks, 28% on optical devices ,and 11% on digital magnetic tape.Data movement is typically from one place in memory to another.Software release life cycleIndependent software vendorOutline of softwareSoftware asset managementOpen-source softwareEvans, Claire L.",Light Vehicles,AI
PROJ0x55b3,,,?,Public_sector,,Charlotte Saade,,-999.0,377.94801559311975,-7675.238535138611,"Mahindra & Mahindra has a joint venture with Ford Motor Company in India, where Mahindra & Mahindra owns 51% and Ford owns 49%.Ford and Koç Holding have a 50-50 joint venture called Ford Otosan . The automobile is a primary mode of transportation for many developed economies.",Light Vehicles,Car
PROJ0x1e3,,,small-cap,Public_sector,,?,,?,60.37950110242779,55.95,""" Their definition consists of three categories: techniques for processing, the application of statistical and mathematical methods to decision-making, and the simulation of higher-order thinking through computer programs.Plugins and extensions are software that extends or modifies the functionality of another piece of software, and require that software be used in order to function;Embedded software resides as firmware within embedded systems, devices dedicated to a single use or a few uses such as cars and televisions (although some embedded devices such as wireless chipsets can themselves be part of an ordinary, non-embedded computer system such as a PC or smartphone). Several products or services within an economy are associated with information technology, including computer hardware, software, electronics, semiconductors, internet, telecom equipment, and e-commerce.",Light Vehicles,AI
PROJ0x614a,EMF,,?,?,,Robert Bud,8588.0,-999.0,1320.189751654368,959.2,Changan Automobile has a 50-50% joint venture with Mazda (Changan Mazda ).7% stake in MAN SE (55.,Light Vehicles,Bike
PROJ0x4d4c,,"February,1981",?,?,,Billy Tanzosch,25416.0,19.61417048250498,2942.125572375747,860.85,"Ford and Navistar International have a 50-50 joint venture called Blue Diamond Truck . This term, as proposed by Elmer Sperry(1860-1930), first came into use with reference to automobiles in 1898.",Heavy Vehicles,JCP
PROJ0x493a,,,large-cap,?,,Mabel Ramirez,,20.050619492512766,,-977.6824724717433,"94% stake in Suzuki, while Suzuki holds 0. It is designed to be a long-duration cargo and passenger-carrying spacecraft.",Heavy Vehicles,JCP
PROJ0x3e47,,"April,2008",mid-cap,Public_sector,,?,,?,1351.099398399449,8803.732953075027,S.Daimler holds a 10.Ford and Koç Holding have a 50-50 joint venture called Ford Otosan .,Light Vehicles,Bike
PROJ0x84ff,WQV,,large-cap,?,,Roy Ragland,15616.0,-999.0,,,"com.Ford and Lio Ho Group have a joint venture called Ford Lio Ho, Ford owns 70% and Lio Ho Group owns 30%.",Light Vehicles,Car
PROJ0x91bf,WGZ,"November,1999",?,?,,?,,8.558483276042725,2567.544982812817,-3161.494827855521," automobile industry produced over 90% of them. Meanwhile, in the developed countries, the automotive industry has slowed. Isuzu Truck market commercial vehicles up to 18 tonnes GVW and Iveco market their heavy truck range with their Daily van to complement this.",Light Vehicles,Bike
PROJ0x165,,,?,Public_sector,Guatemala,?,,12.231265344376805,2446.253068875361,745.6,"FAW Group has a 50-50 joint venture with Toyota called Sichuan FAW Toyota Motor and both companies also have another joint venture called Ranz .Tata Motors and Marcopolo have a joint venture called Tata Marcopolo, where Tata owns 51% and Marcopolo owns 49%.BMW and Brilliance have a joint venture called BMW Brilliance .",Light Vehicles,Car
PROJ0x9760,,,?,?,,?,,10.733338490948967,268.3334622737242,158.15," The Comet would have been capable of injecting 230.4 t (270,000 lb)^C  Required upper stage or payload to perform final orbital insertion^D  Falcon Heavy has only flown in a configuration where all three boosters are intended to be recovered, which has a theoretical payload limit of around 45 tonnes; the first flight in a configuration where one booster core is deliberately expended is planned for July 2021.",Heavy Vehicles,JCP
PROJ0x6e18,,"July,1992",?,Private_sector,,?,,-999.0,1553.2455392364354,437.65,"Saturn V, with an Apollo program payload of a command module, service module, and Lunar Module. automobile industry produced over 90% of them. These ownerships can be explored under the detail for the individual companies.",Heavy Vehicles,JCP
PROJ0x3094,,,small-cap,Private_sector,,Alvin Bridges,,1.528449975617442,,373.55,Daimler holds a 3.Tata Motors also formed a joint venture in India with Fiat and gained access to Fiat's diesel engine technology.01% voting stake in Scania.,Light Vehicles,Car
PROJ0x10a3,,"March,2011",small-cap,?,,?,,6.687483758982995,167.18709397457485,2090.6290224281965,Emerging automobile markets already buy more cars than established markets.Isuzu and General Motors has a 50-50% joint venture called Isuzu Truck South Africa .,Light Vehicles,Car
PROJ0x1e80,BDV,,large-cap,?,,Ana Lopez,3593.0,?,,,7% stake in MAN SE (55. was overtaken by Japan and then became world's leader again in 1994.Fiat Automobili Srbija owns a 54% stake in Zastava Trucks.,Light Vehicles,Car
PROJ0x811c,,"August,1978",?,?,,William Wilburn,3260.0,?,1567.9607715623386,985.15,"9 million units.8 million units.7% stake in Subaru Corporation, parent company of Subaru.",Light Vehicles,Bike
PROJ0x977,UAG,,?,Public_sector,,James Long,,40.24800834094546,,436.1,"Comparison of orbital launch systemsList of orbital launch systemsSounding rocket, suborbital launch vehicleSmall-lift launch vehicle, capable of lifting up to 2,000 kg (4,400 lb) to low Earth orbitMedium-lift launch vehicle, capable of lifting 2,000 to 20,000 kg (4,400 to 44,000 lb) of payload into low Earth orbitHeavy-lift launch vehicle, capable of lifting 20,000 to 50,000 kg (44,000 to 110,000 lb) of payload into low Earth orbit. automobile industry produced over 90% of them.",Heavy Vehicles,JCP
PROJ0x8565,,,?,?,Central African Rep,Willie Thompson,,4.672360950919113,700.8541426378669,826.85," The Nova designs were also studied by NASA before the agency chose the Saturn V in the early 1960s. On the first flight, launching the Polyus weapons platform (approximately 80 t (180,000 lb)), the vehicle failed to enter orbit due to a software error on the kick-stage. produced about 75 percent of world's auto production.",Heavy Vehicles,JCP
PROJ0x3db,,,large-cap,Public_sector,,Carol Peoples,67269.0,16.447952215228966,1644.795221522896,867.4,"The Energia launcher was designed to launch up to 105 t (231,000 lb) to low Earth orbit.Toyota holds a 100% stake in Daihatsu.0% stake in KAMAZ.",Heavy Vehicles,Truck
PROJ0xf00,ECQ,,small-cap,,,?,,?,90.21616015425268,-2407.7691576838088," BMW owns a 50% stake, Brilliance owns a 40.Dongfeng Motor holds a 12.",Heavy Vehicles,Truck
PROJ0x1528,,,?,Public_sector,,?,,32.56335084948552,,,8 million units.The Space Shuttle differed from traditional rockets in that the orbiter was essentially a reusable stage that carried cargo internally.Ford and Sollers JSC have a 50-50 joint venture called Ford Sollers .,Heavy Vehicles,JCP
PROJ0x8217,,,large-cap,?,,?,,15.601837422734542,3900.4593556836353,331.45," Other potentially powerful automotive markets are Iran and Indonesia.The Energia launcher was designed to launch up to 105 t (231,000 lb) to low Earth orbit.",Heavy Vehicles,JCP
PROJ0x5612,,,?,Public_sector,Bhutan,Adam Grey,25850.0,-999.0,3747.0079391542495,953.35, Product recalls happen in every industry and can be production-related or stem from the raw material. The Nova designs were also studied by NASA before the agency chose the Saturn V in the early 1960s.  The second flight successfully launched the Buran orbiter.,Light Vehicles,Truck
PROJ0x8d8,,,?,?,,Mellissa Collins,,16.23254890901733,,-4451.261571813164,Changan Automobile has a 50-50% joint venture with Mazda (Changan Mazda ).1% share in Daimler AG.,Light Vehicles,Bike
PROJ0x32b4,XAP,,?,?,,?,5316.0,?,4302.022954679132,-884.1263259566374,"Volvo Group and Eicher Motors has a 50-50% joint venture called VE Commercial Vehicles. Qualifying light commercial vehicles include pickup trucks, vans and three-wheelers – all commercially based goods or passenger carrier vehicles.Mahindra & Mahindra holds a 70% stake in SsangYong Motor .",Light Vehicles,Bike
PROJ0x93a0,,,?,Private_sector,,?,,18.599635892430822,,1383.7692173638793,"All of the above light commercial vehicles are sold through dealer networks.General Motors and UzAvtosanoat have a joint venture called GM Uzbekistan, UzAvtosanoat owns 75% and General Motors owns 25%.",Light Vehicles,Bike
PROJ0x1f54,,,?,Private_sector,,?,,?,-35441.95970463012,56.55," The earliest known publication of the term ""software"" in an engineering context was in August 1953 by Richard R.Show() to close or open the application.",Light Vehicles,AI
PROJ0x9465,,"April,1951",?,?,Cambodia,Carolyn Klein,24284.0,15.182742004503885,,186.85," According to a J. The payload capability was to be 550 t (1,210,000 lb) in an expendable configuration or 300 t (660,000 lb) in a reusable configuration.",Light Vehicles,Truck
PROJ0x7375,NKH,,?,Public_sector,Australia,?,,-999.0,3905.2926519919774,754.85,"Isuzu and Anadolu Group have a 50-50% joint venture called Anadolu Isuzu .^A  Includes mass of Apollo command and service modules, Apollo Lunar Module, Spacecraft/LM Adapter, Saturn V Instrument Unit, S-IVB stage, and propellant for translunar injection; payload mass to LEO is about 122.",Heavy Vehicles,Truck
PROJ0x3ee6,TYQ,,large-cap,?,,?,,40.678713740990055,4067.871374099005,819.8,Mahindra & Mahindra holds a 70% stake in SsangYong Motor .General Motors holds a 94% stake in GM Korea and SAIC Group holds a 6% stake.,Light Vehicles,Car
PROJ0x4021,XIV,"August,1979",large-cap,Public_sector,Tunisia,Richard Tymeson,1797.0,-999.0,,79.55,1% stake in Hino.Isuzu and General Motors has a 50-50% joint venture called Isuzu Truck South Africa .Mahindra & Mahindra holds a 70% stake in SsangYong Motor .,Light Vehicles,Truck
PROJ0xffb,,,large-cap,,,?,,15.971189038686486,4791.356711605946,-469.9768048031083,"05% stake in Mazda, while Mazda holds 0.  The Porsche automotive business is fully owned by the Volkswagen Group.Changan Automobile has a joint venture with Groupe PSA (Changan PSA ), both hold a 50-50% stake.",Heavy Vehicles,Truck
PROJ0x3b2b,,"October,1954",?,Private_sector,,?,3312.0,13.521286413997755,19368.534209636367,563.7,"Product and operation tests and inspections at different stages of the value chain are made to avoid these product recalls by ensuring end-user security and safety and compliance with the automotive industry requirements. From 1970 (140 models) over 1998 (260 models) to 2012 (684 models), the number of automobile models in the U.Dongfeng Motor and PSA Group have a 50-50% joint venture called Dongfeng Peugeot-Citroen .",Light Vehicles,Car
PROJ0x88ef,,,large-cap,Private_sector,,Stella Bell,,10.7581180122605,3227.4354036781488,,"General Motors and UzAvtosanoat have a joint venture called GM Uzbekistan, UzAvtosanoat owns 75% and General Motors owns 25%.Changan Automobile and JMCG have a joint venture called Jiangling Motor Holding.Dongfeng Motor and PSA Group have a 50-50% joint venture called Dongfeng Peugeot-Citroen .",Heavy Vehicles,JCP
PROJ0x9053,,,?,?,,?,3705.0,-999.0,,514.55,"Changan Automobile has a joint venture with Groupe PSA (Changan PSA ), both hold a 50-50% stake.9% exercisable voting rights in Volvo.In case of safety issues, danger, product defect or faulty procedure during the manufacturing of the motor vehicle, the maker can request to return either a batch or the entire production run.",Light Vehicles,Car
PROJ0x5f0e,AAT,,?,?,,?,31227.0,-999.0,,826.65,"D. If developed, this vehicle could allow Russia to launch missions towards establishing a permanent Moon base with simpler logistics, launching just one or two 80-to-160-tonne super-heavy rockets instead of four 40-tonne Angara A5Vs implying quick-sequence launches and multiple in-orbit rendezvous.General Motors, AvtoVAZ, and EBRD have a joint venture called GM-AvtoVAZ, Both GM and AvtoVAZ owns 41.",Heavy Vehicles,JCP
PROJ0x2587,,"January,1953",small-cap,?,,?,,17.983203088308038,,594.55,S. According to a J.PSA and CK Birla Group (AVTEC) have a 50-50% joint venture called PSA AVTEC Powertrain Pvt.,Light Vehicles,Truck
PROJ0x1e93,,"April,2003",small-cap,?,,?,14108.0,?,462.3106991400395,," produced about 75 percent of world's auto production. Four test vehicles were launched from 1969 to 1972, but all failed shortly after lift-off.",Heavy Vehicles,Truck
PROJ0x98a2,,,large-cap,?,Monaco,?,1336.0,?,,," This term, as proposed by Elmer Sperry(1860-1930), first came into use with reference to automobiles in 1898.The word automotive comes from the Greek autos (self), and Latin motivus (of motion), referring to any form of self-powered vehicle.",Heavy Vehicles,JCP
PROJ0x6f5d,,,?,?,Tanzania,Elizabeth Lee,64986.0,1.910575022097286,191.05750220972863,-1114.7686677082618,SAIPA holds a 51% stake in Pars Khodro.1% stake in Hino.,Light Vehicles,Car
PROJ0x8f5c,CYX,"January,1962",mid-cap,,,?,,29.35945806571032,,," Safety for the automobiles themselves, implies that there is no risk of damage.4% of Nissan shares, and Nissan holding 15% of (non-voting) Renault shares.General Motors, AvtoVAZ, and EBRD have a joint venture called GM-AvtoVAZ, Both GM and AvtoVAZ owns 41.",Light Vehicles,Bike
PROJ0x17fa,,"January,1951",?,?,,Jack Sickler,5301.0,?,2705.987159043588,,"Geely Holding Group holds a 9.Changan Automobile has a 50-50% joint venture with Mazda (Changan Mazda ).A 1962 design proposal, Sea Dragon, called for an enormous 150 m (490 ft) tall, sea-launched rocket capable of lifting 550 t (1,210,000 lb) to low Earth orbit.",Heavy Vehicles,JCP
PROJ0x3b55,,,large-cap,,,?,,18.63341988993316,,977.65,"2% stake in Toyota.Yenisei, a super heavy-lift launch vehicle using existing components instead of pushing the less-powerful Angara A5V project, was proposed by Russia's RSC Energia in August 2016.",Heavy Vehicles,Truck
PROJ0x956,AHI,,small-cap,Public_sector,,Albert Halton,,?,,430.35,Daimler holds an 85% stake in Master Motors.S.,Light Vehicles,Car
PROJ0x4c87,OSD,,large-cap,Private_sector,,Dominic Webb,93086.0,12.929140842237695,1939.371126335654,3229.5375351343987,"3 million units, while Japan was in third place with 9.61% and EBRD owns 16.2% stake in Toyota.",Light Vehicles,Bike
PROJ0x6714,,"November,1996",?,?,,?,13980.0,?,2431.469183743185,974.95,The American Saturn MLV family of rockets was proposed in 1965 by NASA as successors to the Saturn V rocket.7% stake in MAN SE (55.,Heavy Vehicles,JCP
PROJ0x5713,KGW,"April,2014",?,Private_sector,,?,1004.0,2.2419880765937923,224.19880765937918,292.95,Changan Automobile has a 50-50% joint venture with Mazda (Changan Mazda ).9 million units.,Light Vehicles,Truck
PROJ0x913f,,,?,Public_sector,Nigeria,?,,-999.0,,4120.664183252783," In some countries, a requirement for the claimed invention to have an effect on the physical world may also be part of the requirements for a software patent to be held valid—although since all useful software has effects on the physical world, this requirement may be open to debate. Libraries (APIs) can be categorized by their purpose. Supervisory programs, boot loaders, shells and window systems are core parts of operating systems.",Light Vehicles,AI
PROJ0x956c,,,?,,,?,,1.251934512986378,12790.101975135976,,"1% in the Renault-Nissan Alliance, while Renault-Nissan Alliance holds a 3.Ford and Lio Ho Group have a joint venture called Ford Lio Ho, Ford owns 70% and Lio Ho Group owns 30%.",Light Vehicles,Bike
PROJ0x373e,UGN,,?,Public_sector,,?,28273.0,-999.0,310.4309496304009,57.35," In 1995, Paul Niquette claimed he had originally coined the term in October 1953, although he could not find any documents supporting his claim. In the embedded system context there is sometimes no clear distinction between the system software and the application software. an algorithm) on how to implement a piece of software, or a component of a piece of software.",Light Vehicles,AI
PROJ0xf4b,,,?,Private_sector,,Mary Douglas,,1.0645313389223858,-21469.58058244337,3719.321555927406," We shall call it information technology (IT). Computer software includes computer programs, libraries and related non-executable data, such as online documentation or digital media.",Light Vehicles,AI
PROJ0x9412,XRT,,mid-cap,Public_sector,,John Jewell,14348.0,-999.0,1212.5464474202747,196.85,"3 million units manufactured in 2012, China almost doubled the U. For many decades, the United States led the world in total automobile production.",Light Vehicles,Car
PROJ0xe07,,"September,1986",large-cap,Public_sector,,Barry Austin,22602.0,?,8992.850814701556,718.05," Meanwhile, in the developed countries, the automotive industry has slowed.SpaceX Interplanetary Transport System was a 12 m (39 ft) diameter launch vehicle concept unveiled in 2016.8 million units.",Heavy Vehicles,Truck
PROJ0x9b07,TLL,,?,,,?,79245.0,10.857816724222843,2171.5633448445687,985.5," The study, performed in 2010 expected this trend to accelerate.D.A revival of the Energia booster was also proposed in 2016, also to avoid pushing the Angara project.",Heavy Vehicles,JCP
PROJ0x8a50,,,?,?,,?,,2.900937990430396,-31148.136328205717,68.45, We shall call it information technology (IT). A machine language consists of groups of binary values signifying processor instructions that change the state of the computer from its preceding state.,Light Vehicles,AI
PROJ0x8b09,CEC,,large-cap,?,,Edward Gustovich,,-999.0,39937.577047839775,455.4,"9% exercisable voting rights in Volvo.6% voting rights), a 53.",Light Vehicles,Bike
PROJ0x4c95,,,?,?,Hong Kong,?,15232.0,?,471.7482087361132,79.1," Supervisory programs, boot loaders, shells and window systems are core parts of operating systems.  It is also worth noting that from a business perspective, Information Technology departments are a “cost center” the majority of the time. Databases Database Management Systems (DMS) emerged in the 1960s to address the problem of storing and retrieving large amounts of data accurately and quickly.",Light Vehicles,AI
PROJ0x485d,,,mid-cap,Public_sector,,?,50220.0,-999.0,,,", mostly speculated to be a variant of Unified Launch Vehicle powered by clustered SCE-200 engines, currently under development.In 2007, there were about 806 million cars and light trucks on the road, consuming over 980 billion litres (980,000,000 m3) of gasoline and diesel fuel yearly.S.",Light Vehicles,Truck
PROJ0x9e3,,"April,1986",large-cap,Public_sector,,?,,21.229024073235692,,," Media related to Automotive industry at Wikimedia CommonsAlliance of Automobile Manufacturers Archived 12 September 2020 at the Wayback MachineA light commercial vehicle (LCV) in the European Union, Australia, New Zealand is a commercial carrier vehicle with a gross vehicle weight of no more than 3.  There is a large network of independent used commercial vehicle retailers who retail thousands of used commercial vehicles every month.",Light Vehicles,Bike
PROJ0xd0b,,,large-cap,Public_sector,,?,71353.0,15.78664902757242,,809.55,"8 t (508,800 lb) into low earth orbit and 88. The length of the Long March-9 will exceed 90 meters, and the rocket would have a core stage with a diameter of 10 meters. has grown exponentially.",Light Vehicles,Truck
PROJ0x9547,,"April,1966",mid-cap,?,,Ralph Morrison,,?,1299.5632653071518,," The study, performed in 2010 expected this trend to accelerate.Toyota holds a 100% stake in Daihatsu.",Heavy Vehicles,Truck
PROJ0x9bd4,,,small-cap,Public_sector,,Mark Lee,8043.0,-999.0,,,"In case of safety issues, danger, product defect or faulty procedure during the manufacturing of the motor vehicle, the maker can request to return either a batch or the entire production run.Geely Automobile holds a 23% stake in The London Taxi Company.Ford and Koç Holding have a 50-50 joint venture called Ford Otosan .",Light Vehicles,Bike
PROJ0x64be,,,?,Public_sector,,Scott Saldana,,-999.0,1088.1749701395424,322.4,"Product and operation tests and inspections at different stages of the value chain are made to avoid these product recalls by ensuring end-user security and safety and compliance with the automotive industry requirements.Isuzu, Sollers JSC, and Imperial Sojitz have a joint venture called Sollers-Isuzu, Sollers JSC owns 66%, Isuzu owns 29%, and Imperial Sojitz owns 5%.Daimler holds a 3.",Light Vehicles,Car
PROJ0x7855,,,?,Public_sector,,George Gallaway,12811.0,3.026704667863875,,578.65,ZAP holds a 51% stake in Zhejiang Jonway.Ford and Sollers JSC have a 50-50 joint venture called Ford Sollers .,Light Vehicles,Truck
PROJ0x2f0a,SLP,,?,?,,?,1021.0,9.54237425260003,38943.17924670025,437.1,"  The Porsche automotive business is fully owned by the Volkswagen Group. The final launch of Saturn V placed Skylab, a 77,111 kg (170,001 lb) payload, into LEO. was overtaken by Japan and then became world's leader again in 1994.",Heavy Vehicles,Truck
PROJ0x1252,,"June,1988",?,?,,?,64714.0,-999.0,-49563.8637742075,408.95,"5 t (195,200 lb) on a TLI making it one of the most capable vehicles ever designed.The UR-900, proposed in 1969, would have had a payload capacity of 240 t (530,000 lb) to low earth orbit.Hyundai Motor Company and Kibar Holding has a joint venture called Hyundai Assan Otomotiv, Hyundai owns 70% and Kibar Holding owns 30%.",Heavy Vehicles,JCP
PROJ0x4402,,"November,1991",?,Private_sector,,?,30300.0,-999.0,3881.3106233575763,788.7,1% stake in Renault Samsung.Paccar has a 19% stake in Tatra.,Heavy Vehicles,JCP
PROJ0x2e9d,,"January,1959",large-cap,Public_sector,,?,12333.0,6.7225546928634845,21634.523898252795,6866.684375879177," However, the automotive industry is still particularly concerned about product recalls, which cause considerable financial consequences.D.",Light Vehicles,Car
PROJ0x5f9a,,,?,?,,Mathew Woods,52302.0,1.1062993628708626,331.8898088612588,95.7,..,Light Vehicles,AI
PROJ0x734b,PZI,,large-cap,?,,?,,-999.0,38503.72255776022,311.15,Toyota holds a 100% stake in Daihatsu.Isuzu and Anadolu Group have a 50-50% joint venture called Anadolu Isuzu .,Light Vehicles,Car
PROJ0x6df,,,?,Public_sector,,?,817.0,?,12460.993386521386,-199.224023135418," both companies also have a joint venture called Beijing Foton Daimler Automobile. The first flight is scheduled for 2028, with Moon landings starting in 2030.",Heavy Vehicles,Truck
PROJ0x6245,QNK,,large-cap,Public_sector,Niue,Desiree Claypool,,18.423278099027847,5076.280139674029,702.15, has grown exponentially.^E  Side booster cores recoverable and centre core intentionally expended.,Heavy Vehicles,Truck
PROJ0x2852,,,?,Public_sector,,?,,-999.0,5312.83489035301,262.7," Testing of the second stage is underway, and an orbital test of the full rocket is planned for either 2021 or 2022.  The second flight successfully launched the Buran orbiter. Mahindra & Mahindra owns 51% and Navistar International owns 49%.",Heavy Vehicles,Truck
PROJ0x17d,,"March,1982",large-cap,?,,Ruth Nichols,,9.871232282481417,2961.369684744425,467.15," from Harvard Atlas of Economic ComplexityThe OICA counts over 50 countries which assemble, manufacture or disseminate automobiles.23% stake and a 19.",Light Vehicles,Bike
PROJ0x60d7,GHRC,"June,2001",small-cap,Private_sector,,Marilyn Cordova,53910.0,2.319992728009352,,81.8,"Devices have been used to aid computation for thousands of years, probably initially in the form of a tally stick. By comparison, the first transistorized computer developed at the University of Manchester and operational by November 1953, consumed only 150 watts in its final version.Proprietary software can be divided into two types:freeware, which includes the category of ""free trial"" software or ""freemium"" software (in the past, the term shareware was often used for free trial/freemium software).",Light Vehicles,AI
PROJ0x4cda,,,small-cap,Public_sector,,Carlos Winters,,-999.0,205.08372294354027,, automobile industry produced over 90% of them.Volkswagen Group holds a 99.,Light Vehicles,Car
PROJ0x74cd,PJN,,?,?,,Carol Baumler,,2.643330937422121,792.9992812266362,3923.643473067757,"g.Platform software  The Platform includes the firmware, device drivers, an operating system, and typically a graphical user interface which, in total, allow a user to interact with the computer and its peripherals (associated equipment).Many bugs are discovered and eliminated (debugged) through software testing.",Light Vehicles,AI
PROJ0x33f2,,"April,1981",small-cap,Private_sector,,?,,1.6147510161451275,,-7217.369922751125," (1994), Information Technology and the Corporation of the 1990s, Oxford University PressGitta, Cosmas and South, David (2011).; Morton, M.Programming tools are also software in the form of programs or applications that software developers (also known asprogrammers, coders, hackers or software engineers) use to create, debug, maintain (i.",Light Vehicles,AI
PROJ0x4abc,,,large-cap,,Greece,?,,19.210970718004006,14012.025607377407,," It is also expected that this trend will continue, especially as the younger generations of people (in highly urbanized countries) no longer want to own a car anymore, and prefer other modes of transport.Tata Motors also formed a joint venture in India with Fiat and gained access to Fiat's diesel engine technology.Notable current relationships include:Daihatsu holds a 25% stake in Perodua.",Heavy Vehicles,Truck
PROJ0x12b6,,,small-cap,,,?,,26.517698856714073,,878.1,"PSA and Toyota have a 50-50% joint venture called Toyota Peugeot Citroen Automobile Czech .8 t (508,800 lb) into low earth orbit and 88. FMG, Beijing Automotive Group, China Motor, and Daimler has a joint venture called Fujian Benz.",Heavy Vehicles,Truck
PROJ0x6ed7,,,?,,,Paulita Dooley,,2.8281542016845997,282.81542016845987,65.85," Leavitt and Thomas L.g.Platform software  The Platform includes the firmware, device drivers, an operating system, and typically a graphical user interface which, in total, allow a user to interact with the computer and its peripherals (associated equipment).",Light Vehicles,AI
PROJ0x7c3c,,"January,2003",small-cap,?,,?,22761.0,1.0363022764912115,,155.55,com.87 persons.,Light Vehicles,Car
PROJ0x809d,,"March,1966",large-cap,Private_sector,,?,8483.0,12.562339369825747,2512.467873965149,,"General Motors holds a 93% stake in GM India and SAIC Group holds a 7% stake.SpaceX Interplanetary Transport System was a 12 m (39 ft) diameter launch vehicle concept unveiled in 2016. Meanwhile, in the developed countries, the automotive industry has slowed.",Light Vehicles,Truck
PROJ0x61ce,TEPV,"December,1988",?,,,Anthony Brown,88875.0,16.179587667158412,4044.8969167896034,,"Mahindra & Mahindra and Navistar International have a joint venture called Mahindra Trucks and Buses Limited .Early car manufaturing involved manual assembly by a human worker.Nissan owns 34% of Mitsubishi Motors since October 2016, thus having the right to nominate the chairman of Mitsubishi Motors' board and a third of its directors.",Heavy Vehicles,JCP
PROJ0x5e95,,,mid-cap,Private_sector,,William Alvarez,7868.0,9.756146756822265,25211.135066363004,319.15," The study, performed in 2010 expected this trend to accelerate.8% owned by Koç Holding.",Light Vehicles,Car
